,단지코드,총세대수,지역,주소,공급유형,전용면적,전용면적별세대수,준공일자,매입일자,단지명,등록차량수
1013,C00717,295.0,대구광역시,대구광역시 중구 봉산문화길 69 (봉산동),공공분양,75.95,2.0,,,대구봉산뜨란채,295.0
1014,C00717,295.0,대구광역시,대구광역시 중구 봉산문화길 69 (봉산동),공공분양,84.6,124.0,,,대구봉산뜨란채,295.0
1015,C00717,295.0,대구광역시,대구광역시 중구 봉산문화길 69 (봉산동),공공분양,84.81,40.0,,,대구봉산뜨란채,295.0
1016,C00717,295.0,대구광역시,대구광역시 중구 봉산문화길 69 (봉산동),공공분양,84.6,11.0,,,대구봉산뜨란채,295.0
1017,C00717,295.0,대구광역시,대구광역시 중구 봉산문화길 69 (봉산동),공공분양,84.6,6.0,,,대구봉산뜨란채,295.0
1018,C00717,295.0,대구광역시,대구광역시 중구 봉산문화길 69 (봉산동),공공분양,84.6,2.0,,,대구봉산뜨란채,295.0
1019,C00717,295.0,대구광역시,대구광역시 중구 봉산문화길 69 (봉산동),공공분양,84.81,3.0,,,대구봉산뜨란채,295.0
1020,C00113,864.0,대구광역시,대구광역시 동구 안심로22길 3  (안심주공1단지임대아파트),영구임대,26.34,624.0,19940603,,대구안심1,214.0
1021,C00113,864.0,대구광역시,대구광역시 동구 안심로22길 3  (안심주공1단지임대아파트),영구임대,30.48,240.0,19940603,,대구안심1,214.0
1022,C00113,864.0,대구광역시,대구광역시 동구 안심로22길 3  (안심주공1단지임대아파트),임대상가,126.65,1.0,19940603,,대구안심1,214.0
1023,C00113,864.0,대구광역시,대구광역시 동구 안심로22길 3  (안심주공1단지임대아파트),임대상가,31.84,1.0,19940603,,대구안심1,214.0
1024,C00113,864.0,대구광역시,대구광역시 동구 안심로22길 3  (안심주공1단지임대아파트),임대상가,31.84,1.0,19940603,,대구안심1,214.0
1025,C00113,864.0,대구광역시,대구광역시 동구 안심로22길 3  (안심주공1단지임대아파트),임대상가,31.84,1.0,19940603,,대구안심1,214.0
1026,C00113,864.0,대구광역시,대구광역시 동구 안심로22길 3  (안심주공1단지임대아파트),임대상가,31.84,1.0,19940603,,대구안심1,214.0
1027,C00113,864.0,대구광역시,대구광역시 동구 안심로22길 3  (안심주공1단지임대아파트),임대상가,31.84,1.0,19940603,,대구안심1,214.0
1028,C00113,864.0,대구광역시,대구광역시 동구 안심로22길 3  (안심주공1단지임대아파트),임대상가,31.84,1.0,19940603,,대구안심1,214.0
1029,C00113,864.0,대구광역시,대구광역시 동구 안심로22길 3  (안심주공1단지임대아파트),임대상가,31.84,1.0,19940603,,대구안심1,214.0
1030,C00113,864.0,대구광역시,대구광역시 동구 안심로22길 3  (안심주공1단지임대아파트),임대상가,31.84,1.0,19940603,,대구안심1,214.0
1031,C00113,864.0,대구광역시,대구광역시 동구 안심로22길 3  (안심주공1단지임대아파트),임대상가,31.84,1.0,19940603,,대구안심1,214.0
1032,C00113,864.0,대구광역시,대구광역시 동구 안심로22길 3  (안심주공1단지임대아파트),임대상가,31.84,1.0,19940603,,대구안심1,214.0
1033,C00113,864.0,대구광역시,대구광역시 동구 안심로22길 3  (안심주공1단지임대아파트),임대상가,0.0,1.0,19940603,,대구안심1,214.0
1034,C00114,984.0,대구광역시,대구광역시 동구 율하동로 76  (안심주공3단지임대아파트),영구임대,26.34,624.0,19940603,,대구안심3,283.0
1035,C00114,984.0,대구광역시,대구광역시 동구 율하동로 76  (안심주공3단지임대아파트),영구임대,30.48,360.0,19940603,,대구안심3,283.0
1036,C00114,984.0,대구광역시,대구광역시 동구 율하동로 76  (안심주공3단지임대아파트),임대상가,126.65,1.0,19940603,,대구안심3,283.0
1037,C00114,984.0,대구광역시,대구광역시 동구 율하동로 76  (안심주공3단지임대아파트),임대상가,31.84,1.0,19940603,,대구안심3,283.0
1038,C00114,984.0,대구광역시,대구광역시 동구 율하동로 76  (안심주공3단지임대아파트),임대상가,31.84,1.0,19940603,,대구안심3,283.0
1039,C00114,984.0,대구광역시,대구광역시 동구 율하동로 76  (안심주공3단지임대아파트),임대상가,31.84,1.0,19940603,,대구안심3,283.0
1040,C00114,984.0,대구광역시,대구광역시 동구 율하동로 76  (안심주공3단지임대아파트),임대상가,31.84,1.0,19940603,,대구안심3,283.0
1041,C00114,984.0,대구광역시,대구광역시 동구 율하동로 76  (안심주공3단지임대아파트),임대상가,31.84,1.0,19940603,,대구안심3,283.0
1042,C00114,984.0,대구광역시,대구광역시 동구 율하동로 76  (안심주공3단지임대아파트),임대상가,31.84,1.0,19940603,,대구안심3,283.0
1043,C00114,984.0,대구광역시,대구광역시 동구 율하동로 76  (안심주공3단지임대아파트),임대상가,31.84,1.0,19940603,,대구안심3,283.0
1044,C00114,984.0,대구광역시,대구광역시 동구 율하동로 76  (안심주공3단지임대아파트),임대상가,31.84,1.0,19940603,,대구안심3,283.0
1045,C00114,984.0,대구광역시,대구광역시 동구 율하동로 76  (안심주공3단지임대아파트),임대상가,31.84,1.0,19940603,,대구안심3,283.0
1046,C00114,984.0,대구광역시,대구광역시 동구 율하동로 76  (안심주공3단지임대아파트),임대상가,31.84,1.0,19940603,,대구안심3,283.0
1047,C00114,984.0,대구광역시,대구광역시 동구 율하동로 76  (안심주공3단지임대아파트),임대상가,31.84,1.0,19940603,,대구안심3,283.0
1048,C00114,984.0,대구광역시,대구광역시 동구 율하동로 76  (안심주공3단지임대아파트),임대상가,31.84,1.0,19940603,,대구안심3,283.0
1049,C00114,984.0,대구광역시,대구광역시 동구 율하동로 76  (안심주공3단지임대아파트),임대상가,63.68,1.0,19940603,,대구안심3,283.0
1050,C00115,194.0,대구광역시,대구광역시 동구 율하동로 73(율하동 대구안심4단지)  ,국민임대,39.38,66.0,20030724,,대구안심4,142.0
1051,C00115,194.0,대구광역시,대구광역시 동구 율하동로 73(율하동 대구안심4단지)  ,국민임대,39.89,40.0,20030724,,대구안심4,142.0
1052,C00115,194.0,대구광역시,대구광역시 동구 율하동로 73(율하동 대구안심4단지)  ,국민임대,46.49,88.0,20030724,,대구안심4,142.0
1053,C00726,828.0,대구광역시,대구광역시 동구 아양로7길 12 (신암동),공공분양,59.44,76.0,,20050930.0,대구신암뜨란채,813.0
1054,C00726,828.0,대구광역시,대구광역시 동구 아양로7길 12 (신암동),공공분양,84.35,60.0,,20050930.0,대구신암뜨란채,813.0
1055,C00726,828.0,대구광역시,대구광역시 동구 아양로7길 12 (신암동),공공분양,84.45,60.0,,20050930.0,대구신암뜨란채,813.0
1056,C00726,828.0,대구광역시,대구광역시 동구 아양로7길 12 (신암동),공공분양,84.95,416.0,,20050930.0,대구신암뜨란채,813.0
1057,C00726,828.0,대구광역시,대구광역시 동구 아양로7길 12 (신암동),공공분양,108.95,80.0,,20050930.0,대구신암뜨란채,813.0
1058,C00727,609.0,대구광역시,대구광역시 동구 국채보상로155길 54 (신천동),공공분양,49.84,1.0,,,대구신천2-2,427.0
1059,C00727,609.0,대구광역시,대구광역시 동구 국채보상로155길 54 (신천동),공공분양,49.84,1.0,,,대구신천2-2,427.0
1060,C00727,609.0,대구광역시,대구광역시 동구 국채보상로155길 54 (신천동),공공임대(5년),39.84,1.0,,,대구신천2-2,427.0
1061,C00727,609.0,대구광역시,대구광역시 동구 국채보상로155길 54 (신천동),공공임대(5년),49.84,7.0,,,대구신천2-2,427.0
1062,C00727,609.0,대구광역시,대구광역시 동구 국채보상로155길 54 (신천동),공공임대(5년),39.84,17.0,,,대구신천2-2,427.0
1063,C00727,609.0,대구광역시,대구광역시 동구 국채보상로155길 54 (신천동),공공임대(5년),39.84,39.0,,,대구신천2-2,427.0
1064,C00727,609.0,대구광역시,대구광역시 동구 국채보상로155길 54 (신천동),공공임대(5년),49.84,66.0,,,대구신천2-2,427.0
1065,C00727,609.0,대구광역시,대구광역시 동구 국채보상로155길 54 (신천동),공공임대(5년),49.84,102.0,,,대구신천2-2,427.0
1066,C00727,609.0,대구광역시,대구광역시 동구 국채보상로155길 54 (신천동),공공임대(5년),49.84,130.0,,,대구신천2-2,427.0
1067,C01015,174.0,대구광역시,대구광역시 동구 동부로 20 (신천동),공공분양,59.64,40.0,,,신천그린빌3단지,164.0
1068,C01015,174.0,대구광역시,대구광역시 동구 동부로 20 (신천동),공공분양,84.51,40.0,,,신천그린빌3단지,164.0
1069,C01015,174.0,대구광역시,대구광역시 동구 동부로 20 (신천동),공공분양,84.8,94.0,,,신천그린빌3단지,164.0
1070,C01238,976.0,대구광역시,대구광역시 동구 율하동로8길 16(율하동 율하휴먼시아10단지아파트)  ,국민임대,39.72,169.0,20100529,,대구율하 10단지,880.0
1071,C01238,976.0,대구광역시,대구광역시 동구 율하동로8길 16(율하동 율하휴먼시아10단지아파트)  ,국민임대,39.72,40.0,20100529,,대구율하 10단지,880.0
1072,C01238,976.0,대구광역시,대구광역시 동구 율하동로8길 16(율하동 율하휴먼시아10단지아파트)  ,국민임대,39.72,176.0,20100529,,대구율하 10단지,880.0
1073,C01238,976.0,대구광역시,대구광역시 동구 율하동로8길 16(율하동 율하휴먼시아10단지아파트)  ,국민임대,39.85,119.0,20100529,,대구율하 10단지,880.0
1074,C01238,976.0,대구광역시,대구광역시 동구 율하동로8길 16(율하동 율하휴먼시아10단지아파트)  ,국민임대,39.54,44.0,20100529,,대구율하 10단지,880.0
1075,C01238,976.0,대구광역시,대구광역시 동구 율하동로8길 16(율하동 율하휴먼시아10단지아파트)  ,국민임대,59.88,428.0,20100529,,대구율하 10단지,880.0
1076,C01239,457.0,대구광역시,대구광역시 동구 금호강변로3길 9(율하동 휴먼시아15단지)  ,국민임대,39.63,103.0,20091015,,대구율하 15단지,539.0
1077,C01239,457.0,대구광역시,대구광역시 동구 금호강변로3길 9(율하동 휴먼시아15단지)  ,국민임대,39.63,16.0,20091015,,대구율하 15단지,539.0
1078,C01239,457.0,대구광역시,대구광역시 동구 금호강변로3길 9(율하동 휴먼시아15단지)  ,국민임대,46.9,52.0,20091015,,대구율하 15단지,539.0
1079,C01239,457.0,대구광역시,대구광역시 동구 금호강변로3길 9(율하동 휴먼시아15단지)  ,국민임대,46.9,26.0,20091015,,대구율하 15단지,539.0
1080,C01239,457.0,대구광역시,대구광역시 동구 금호강변로3길 9(율하동 휴먼시아15단지)  ,국민임대,51.93,78.0,20091015,,대구율하 15단지,539.0
1081,C01239,457.0,대구광역시,대구광역시 동구 금호강변로3길 9(율하동 휴먼시아15단지)  ,국민임대,51.93,52.0,20091015,,대구율하 15단지,539.0
1082,C01239,457.0,대구광역시,대구광역시 동구 금호강변로3길 9(율하동 휴먼시아15단지)  ,국민임대,59.89,130.0,20091015,,대구율하 15단지,539.0
1083,C01240,860.0,대구광역시,대구광역시 동구 율하서로 59(율하동 율하휴먼시아5단지)  ,국민임대,39.72,99.0,20081030,,대구율하 5단지,776.0
1084,C01240,860.0,대구광역시,대구광역시 동구 율하서로 59(율하동 율하휴먼시아5단지)  ,국민임대,39.72,48.0,20081030,,대구율하 5단지,776.0
1085,C01240,860.0,대구광역시,대구광역시 동구 율하서로 59(율하동 율하휴먼시아5단지)  ,국민임대,39.72,180.0,20081030,,대구율하 5단지,776.0
1086,C01240,860.0,대구광역시,대구광역시 동구 율하서로 59(율하동 율하휴먼시아5단지)  ,국민임대,39.85,90.0,20081030,,대구율하 5단지,776.0
1087,C01240,860.0,대구광역시,대구광역시 동구 율하서로 59(율하동 율하휴먼시아5단지)  ,국민임대,39.54,45.0,20081030,,대구율하 5단지,776.0
1088,C01240,860.0,대구광역시,대구광역시 동구 율하서로 59(율하동 율하휴먼시아5단지)  ,국민임대,59.88,398.0,20081030,,대구율하 5단지,776.0
1089,C01241,808.0,대구광역시,대구광역시 동구 안심로16길 45(율하동 율하휴먼시아6단지아파트)  ,국민임대,39.72,54.0,20081223,,대구율하 6단지,728.0
1090,C01241,808.0,대구광역시,대구광역시 동구 안심로16길 45(율하동 율하휴먼시아6단지아파트)  ,국민임대,39.72,36.0,20081223,,대구율하 6단지,728.0
1091,C01241,808.0,대구광역시,대구광역시 동구 안심로16길 45(율하동 율하휴먼시아6단지아파트)  ,국민임대,39.48,129.0,20081223,,대구율하 6단지,728.0
1092,C01241,808.0,대구광역시,대구광역시 동구 안심로16길 45(율하동 율하휴먼시아6단지아파트)  ,국민임대,46.9,298.0,20081223,,대구율하 6단지,728.0
1093,C01241,808.0,대구광역시,대구광역시 동구 안심로16길 45(율하동 율하휴먼시아6단지아파트)  ,국민임대,46.9,118.0,20081223,,대구율하 6단지,728.0
1094,C01241,808.0,대구광역시,대구광역시 동구 안심로16길 45(율하동 율하휴먼시아6단지아파트)  ,국민임대,46.89,44.0,20081223,,대구율하 6단지,728.0
1095,C01241,808.0,대구광역시,대구광역시 동구 안심로16길 45(율하동 율하휴먼시아6단지아파트)  ,국민임대,46.9,129.0,20081223,,대구율하 6단지,728.0
1096,C01242,712.0,대구광역시,대구광역시 동구 안심로22길 55(율하동 율하휴먼시아7단지아파트)  ,국민임대,39.48,129.0,20081119,,대구율하 7단지,641.0
1097,C01242,712.0,대구광역시,대구광역시 동구 안심로22길 55(율하동 율하휴먼시아7단지아파트)  ,국민임대,46.9,280.0,20081119,,대구율하 7단지,641.0
1098,C01242,712.0,대구광역시,대구광역시 동구 안심로22길 55(율하동 율하휴먼시아7단지아파트)  ,국민임대,46.9,130.0,20081119,,대구율하 7단지,641.0
1099,C01242,712.0,대구광역시,대구광역시 동구 안심로22길 55(율하동 율하휴먼시아7단지아파트)  ,국민임대,46.89,44.0,20081119,,대구율하 7단지,641.0
1100,C01242,712.0,대구광역시,대구광역시 동구 안심로22길 55(율하동 율하휴먼시아7단지아파트)  ,국민임대,46.9,129.0,20081119,,대구율하 7단지,641.0
1101,C01604,550.0,대구광역시,대구광역시 동구 송라로11길 39  (신천휴먼시아6단지),공공분양,51.85,116.0,20110131,,대구신천1-2,558.0
1102,C01604,550.0,대구광역시,대구광역시 동구 송라로11길 39  (신천휴먼시아6단지),공공분양,51.71,42.0,20110131,,대구신천1-2,558.0
1103,C01604,550.0,대구광역시,대구광역시 동구 송라로11길 39  (신천휴먼시아6단지),공공분양,59.91,162.0,20110131,,대구신천1-2,558.0
1104,C01693,652.0,대구광역시,대구광역시 동구 안심로16길 71 (율하동),공공분양,74.85,48.0,,,세계육상선수촌2단지,826.0
1105,C01693,652.0,대구광역시,대구광역시 동구 안심로16길 71 (율하동),공공분양,74.94,67.0,,,세계육상선수촌2단지,826.0
1106,C01693,652.0,대구광역시,대구광역시 동구 안심로16길 71 (율하동),공공분양,74.8,29.0,,,세계육상선수촌2단지,826.0
1107,C01693,652.0,대구광역시,대구광역시 동구 안심로16길 71 (율하동),공공분양,84.61,48.0,,,세계육상선수촌2단지,826.0
1108,C01693,652.0,대구광역시,대구광역시 동구 안심로16길 71 (율하동),공공분양,84.51,107.0,,,세계육상선수촌2단지,826.0
